"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","672","REG-004 - User should not be able to register successfully when state is missing","chromium","2026-09-14","passed","2026-09-14","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","978","LG-004 - User should not be able to login with invalid username","chromium","2026-09-14","passed","2026-09-14","Login Tests","login.spec.ts","",""
"","1737","REG-004 - User should not be able to register successfully when address is missing","webkit","2026-09-14","passed","2026-09-14","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1062","SEA-001 - User should be able to search for an existing product","firefox","2026-09-14","passed","2026-09-14","Search Tests","search.spec.ts","",""
"","2339","REG-001 - User should be able to sign up for a new account successfully","firefox","2026-09-14","passed","2026-09-14","Register Tests","register.spec.ts","",""
"","672","REG-004 - User should not be able to register successfully when firstName is missing","chromium","2026-09-14","passed","2026-09-14","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","819","REG-002 - User should not be able to register successfully with an empty Name","firefox","2026-09-14","passed","2026-09-14","Register Tests","register.spec.ts","",""
"","621","REG-003 - User should not be able to register successfully with an empty Email Address","firefox","2026-09-14","passed","2026-09-14","Register Tests","register.spec.ts","",""
"","1105","REG-004 - User should not be able to register successfully when address is missing","chromium","2026-09-14","passed","2026-09-14","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1407","REG-004 - User should not be able to register successfully when firstName is missing","webkit","2026-09-14","passed","2026-09-14","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1274","REG-004 - User should not be able to register successfully when zipcode is missing","firefox","2026-09-14","passed","2026-09-14","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","466","LG-003 - User should not be able to login with empty username","chromium","2026-09-14","passed","2026-09-14","Login Tests","login.spec.ts","",""
"","2032","SEA-004 - User should be able to search for an item using pasted words","firefox","2026-09-14","passed","2026-09-14","Search Tests","search.spec.ts","",""
"","813","REG-006 - User should not be able to register successfully with an existing account","webkit","2026-09-14","passed","2026-09-14","Register Tests","register.spec.ts","",""
"","915","REG-004 - User should not be able to register successfully when password is missing","chromium","2026-09-14","passed","2026-09-14","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","830","REG-005 - User should not be able to register successfully with an invalid Email Address format","webkit","2026-09-14","passed","2026-09-14","Register Tests","register.spec.ts","",""
"","910","LG-005 - User should not be able to login with invalid password","webkit","2026-09-14","passed","2026-09-14","Login Tests","login.spec.ts","",""
"","1112","REG-004 - User should not be able to register successfully when lastName is missing","firefox","2026-09-14","passed","2026-09-14","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","471","REG-005 - User should not be able to register successfully with an invalid Email Address format","chromium","2026-09-14","passed","2026-09-14","Register Tests","register.spec.ts","",""
"","2188","LG-001 - User should login successfully with valid credentials","firefox","2026-09-14","passed","2026-09-14","Login Tests","login.spec.ts","",""
"","1656","LG-001 - User should login successfully with valid credentials","chromium","2026-09-14","passed","2026-09-14","Login Tests","login.spec.ts","",""
"","1327","SEA-003 - User should be able to search for a product using keywords","webkit","2026-09-14","passed","2026-09-14","Search Tests","search.spec.ts","",""
"","1073","SEA-002 - There should NOT be any item listed if user search for a non-existing product","firefox","2026-09-14","passed","2026-09-14","Search Tests","search.spec.ts","",""
"","1684","REG-004 - User should not be able to register successfully when lastName is missing","webkit","2026-09-14","passed","2026-09-14","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","716","REG-006 - User should not be able to register successfully with an existing account","chromium","2026-09-14","passed","2026-09-14","Register Tests","register.spec.ts","",""
"","833","REG-004 - User should not be able to register successfully when lastName is missing","chromium","2026-09-14","passed","2026-09-14","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","763","SEA-002 - There should NOT be any item listed if user search for a non-existing product","chromium","2026-09-14","passed","2026-09-14","Search Tests","search.spec.ts","",""
"","1112","REG-004 - User should not be able to register successfully when city is missing","firefox","2026-09-14","passed","2026-09-14","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","925","LG-006 - User should not be able to log in with credentials that have not been registered","chromium","2026-09-14","passed","2026-09-14","Login Tests","login.spec.ts","",""
"","737","REG-004 - User should not be able to register successfully when city is missing","chromium","2026-09-14","passed","2026-09-14","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","553","REG-003 - User should not be able to register successfully with an empty Email Address","chromium","2026-09-14","passed","2026-09-14","Register Tests","register.spec.ts","",""
"","1421","REG-004 - User should not be able to register successfully when state is missing","webkit","2026-09-14","passed","2026-09-14","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","2635","SEA-002 - There should NOT be any item listed if user search for a non-existing product","webkit","2026-09-14","passed","2026-09-14","Search Tests","search.spec.ts","",""
"","699","LG-002 - User should not be able to login with empty password","chromium","2026-09-14","passed","2026-09-14","Login Tests","login.spec.ts","",""
"","1321","REG-004 - User should not be able to register successfully when firstName is missing","firefox","2026-09-14","passed","2026-09-14","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
