"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1155","REG-004 - User should not be able to register successfully when mobileNumber is missing","webkit","2026-09-19","passed","2026-09-19","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","413","REG-002 - User should not be able to register successfully with an empty Name","chromium","2026-09-19","passed","2026-09-19","Register Tests","register.spec.ts","",""
"","485","LG-003 - User should not be able to login with empty username","chromium","2026-09-19","passed","2026-09-19","Login Tests","login.spec.ts","",""
"","573","LG-006 - User should not be able to log in with credentials that have not been registered","chromium","2026-09-19","passed","2026-09-19","Login Tests","login.spec.ts","",""
"","990","REG-004 - User should not be able to register successfully when firstName is missing","firefox","2026-09-19","passed","2026-09-19","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","582","REG-004 - User should not be able to register successfully when lastName is missing","chromium","2026-09-19","passed","2026-09-19","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1176","SEA-004 - User should be able to search for an item using pasted words","firefox","2026-09-19","passed","2026-09-19","Search Tests","search.spec.ts","",""
"","1370","SEA-004 - User should be able to search for an item using pasted words","webkit","2026-09-19","passed","2026-09-19","Search Tests","search.spec.ts","",""
"","819","LG-002 - User should not be able to login with empty password","webkit","2026-09-19","passed","2026-09-19","Login Tests","login.spec.ts","",""
"","900","LG-005 - User should not be able to login with invalid password","webkit","2026-09-19","passed","2026-09-19","Login Tests","login.spec.ts","",""
"","883","SEA-002 - There should NOT be any item listed if user search for a non-existing product","firefox","2026-09-19","passed","2026-09-19","Search Tests","search.spec.ts","",""
"","581","LG-005 - User should not be able to login with invalid password","chromium","2026-09-19","passed","2026-09-19","Login Tests","login.spec.ts","",""
"","724","REG-006 - User should not be able to register successfully with an existing account","firefox","2026-09-19","passed","2026-09-19","Register Tests","register.spec.ts","",""
"","1030","LG-001 - User should login successfully with valid credentials","chromium","2026-09-19","passed","2026-09-19","Login Tests","login.spec.ts","",""
"","1243","SEA-001 - User should be able to search for an existing product","webkit","2026-09-19","passed","2026-09-19","Search Tests","search.spec.ts","",""
"","671","LG-003 - User should not be able to login with empty username","firefox","2026-09-19","passed","2026-09-19","Login Tests","login.spec.ts","",""
"","4389","LG-001 - User should login successfully with valid credentials","webkit","2026-09-19","passed","2026-09-19","Login Tests","login.spec.ts","",""
"","1463","REG-004 - User should not be able to register successfully when state is missing","webkit","2026-09-19","passed","2026-09-19","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","601","REG-004 - User should not be able to register successfully when city is missing","chromium","2026-09-19","passed","2026-09-19","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","726","LG-005 - User should not be able to login with invalid password","firefox","2026-09-19","passed","2026-09-19","Login Tests","login.spec.ts","",""
"","671","REG-004 - User should not be able to register successfully when state is missing","chromium","2026-09-19","passed","2026-09-19","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","932","SEA-001 - User should be able to search for an existing product","firefox","2026-09-19","passed","2026-09-19","Search Tests","search.spec.ts","",""
"","1331","REG-001 - User should be able to sign up for a new account successfully","chromium","2026-09-19","passed","2026-09-19","Register Tests","register.spec.ts","",""
"","577","SEA-003 - User should be able to search for a product using keywords","chromium","2026-09-19","passed","2026-09-19","Search Tests","search.spec.ts","",""
"","318","REG-003 - User should not be able to register successfully with an empty Email Address","chromium","2026-09-19","passed","2026-09-19","Register Tests","register.spec.ts","",""
"","579","REG-003 - User should not be able to register successfully with an empty Email Address","webkit","2026-09-19","passed","2026-09-19","Register Tests","register.spec.ts","",""
"","736","LG-006 - User should not be able to log in with credentials that have not been registered","webkit","2026-09-19","passed","2026-09-19","Login Tests","login.spec.ts","",""
"","1189","SEA-003 - User should be able to search for a product using keywords","webkit","2026-09-19","passed","2026-09-19","Search Tests","search.spec.ts","",""
"","664","REG-006 - User should not be able to register successfully with an existing account","webkit","2026-09-19","passed","2026-09-19","Register Tests","register.spec.ts","",""
"","1730","REG-004 - User should not be able to register successfully when password is missing","webkit","2026-09-19","passed","2026-09-19","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","689","LG-002 - User should not be able to login with empty password","firefox","2026-09-19","passed","2026-09-19","Login Tests","login.spec.ts","",""
"","739","SEA-004 - User should be able to search for an item using pasted words","chromium","2026-09-19","passed","2026-09-19","Search Tests","search.spec.ts","",""
"","778","REG-002 - User should not be able to register successfully with an empty Name","firefox","2026-09-19","passed","2026-09-19","Register Tests","register.spec.ts","",""
"","1083","REG-004 - User should not be able to register successfully when address is missing","webkit","2026-09-19","passed","2026-09-19","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","750","LG-004 - User should not be able to login with invalid username","firefox","2026-09-19","passed","2026-09-19","Login Tests","login.spec.ts","",""
"","1831","REG-001 - User should be able to sign up for a new account successfully","firefox","2026-09-19","passed","2026-09-19","Register Tests","register.spec.ts","",""
"","1184","SEA-002 - There should NOT be any item listed if user search for a non-existing product","webkit","2026-09-19","passed","2026-09-19","Search Tests","search.spec.ts","",""
