"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","526","LG-004 - User should not be able to login with invalid username","chromium","2026-09-24","passed","2026-09-24","Login Tests","login.spec.ts","",""
"","6062","LG-001 - User should login successfully with valid credentials","webkit","2026-09-24","passed","2026-09-24","Login Tests","login.spec.ts","",""
"","420","REG-003 - User should not be able to register successfully with an empty Email Address","chromium","2026-09-24","passed","2026-09-24","Register Tests","register.spec.ts","",""
"","549","LG-003 - User should not be able to login with empty username","firefox","2026-09-24","passed","2026-09-24","Login Tests","login.spec.ts","",""
"","1036","REG-004 - User should not be able to register successfully when mobileNumber is missing","firefox","2026-09-24","passed","2026-09-24","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","573","LG-006 - User should not be able to log in with credentials that have not been registered","chromium","2026-09-24","passed","2026-09-24","Login Tests","login.spec.ts","",""
"","700","LG-002 - User should not be able to login with empty password","firefox","2026-09-24","passed","2026-09-24","Login Tests","login.spec.ts","",""
"","583","REG-002 - User should not be able to register successfully with an empty Name","webkit","2026-09-24","passed","2026-09-24","Register Tests","register.spec.ts","",""
"","1033","REG-004 - User should not be able to register successfully when password is missing","firefox","2026-09-24","passed","2026-09-24","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1028","SEA-004 - User should be able to search for an item using pasted words","firefox","2026-09-24","passed","2026-09-24","Search Tests","search.spec.ts","",""
"","1183","REG-004 - User should not be able to register successfully when lastName is missing","webkit","2026-09-24","passed","2026-09-24","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","624","LG-003 - User should not be able to login with empty username","webkit","2026-09-24","passed","2026-09-24","Login Tests","login.spec.ts","",""
"","568","REG-005 - User should not be able to register successfully with an invalid Email Address format","firefox","2026-09-24","passed","2026-09-24","Register Tests","register.spec.ts","",""
"","1002","REG-004 - User should not be able to register successfully when zipcode is missing","firefox","2026-09-24","passed","2026-09-24","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","670","SEA-004 - User should be able to search for an item using pasted words","chromium","2026-09-24","passed","2026-09-24","Search Tests","search.spec.ts","",""
"","1352","SEA-001 - User should be able to search for an existing product","webkit","2026-09-24","passed","2026-09-24","Search Tests","search.spec.ts","",""
"","1067","LG-001 - User should login successfully with valid credentials","chromium","2026-09-24","passed","2026-09-24","Login Tests","login.spec.ts","",""
"","1106","REG-004 - User should not be able to register successfully when zipcode is missing","webkit","2026-09-24","passed","2026-09-24","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","858","LG-005 - User should not be able to login with invalid password","webkit","2026-09-24","passed","2026-09-24","Login Tests","login.spec.ts","",""
"","623","SEA-002 - There should NOT be any item listed if user search for a non-existing product","chromium","2026-09-24","passed","2026-09-24","Search Tests","search.spec.ts","",""
"","570","REG-004 - User should not be able to register successfully when city is missing","chromium","2026-09-24","passed","2026-09-24","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","355","REG-002 - User should not be able to register successfully with an empty Name","chromium","2026-09-24","passed","2026-09-24","Register Tests","register.spec.ts","",""
"","1112","REG-004 - User should not be able to register successfully when state is missing","webkit","2026-09-24","passed","2026-09-24","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","555","REG-004 - User should not be able to register successfully when password is missing","chromium","2026-09-24","passed","2026-09-24","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","787","LG-005 - User should not be able to login with invalid password","firefox","2026-09-24","passed","2026-09-24","Login Tests","login.spec.ts","",""
"","589","LG-005 - User should not be able to login with invalid password","chromium","2026-09-24","passed","2026-09-24","Login Tests","login.spec.ts","",""
"","635","REG-003 - User should not be able to register successfully with an empty Email Address","firefox","2026-09-24","passed","2026-09-24","Register Tests","register.spec.ts","",""
"","466","LG-002 - User should not be able to login with empty password","chromium","2026-09-24","passed","2026-09-24","Login Tests","login.spec.ts","",""
"","552","REG-004 - User should not be able to register successfully when address is missing","chromium","2026-09-24","passed","2026-09-24","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1075","SEA-001 - User should be able to search for an existing product","firefox","2026-09-24","passed","2026-09-24","Search Tests","search.spec.ts","",""
"","665","SEA-001 - User should be able to search for an existing product","chromium","2026-09-24","passed","2026-09-24","Search Tests","search.spec.ts","",""
"","753","LG-006 - User should not be able to log in with credentials that have not been registered","webkit","2026-09-24","passed","2026-09-24","Login Tests","login.spec.ts","",""
"","600","REG-004 - User should not be able to register successfully when mobileNumber is missing","chromium","2026-09-24","passed","2026-09-24","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1001","REG-004 - User should not be able to register successfully when state is missing","firefox","2026-09-24","passed","2026-09-24","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","684","SEA-003 - User should be able to search for a product using keywords","chromium","2026-09-24","passed","2026-09-24","Search Tests","search.spec.ts","",""
"","857","LG-006 - User should not be able to log in with credentials that have not been registered","firefox","2026-09-24","passed","2026-09-24","Login Tests","login.spec.ts","",""
"","573","REG-004 - User should not be able to register successfully when state is missing","chromium","2026-09-24","passed","2026-09-24","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1073","REG-004 - User should not be able to register successfully when city is missing","firefox","2026-09-24","passed","2026-09-24","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","569","REG-004 - User should not be able to register successfully when lastName is missing","chromium","2026-09-24","passed","2026-09-24","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
