"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1797","REG-004 - User should not be able to register successfully when state is missing","webkit","2026-09-26","passed","2026-09-26","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1117","LG-005 - User should not be able to login with invalid password","webkit","2026-09-26","passed","2026-09-26","Login Tests","login.spec.ts","",""
"","1202","SEA-004 - User should be able to search for an item using pasted words","webkit","2026-09-26","passed","2026-09-26","Search Tests","search.spec.ts","",""
"","1448","LG-004 - User should not be able to login with invalid username","webkit","2026-09-26","passed","2026-09-26","Login Tests","login.spec.ts","",""
"","826","REG-005 - User should not be able to register successfully with an invalid Email Address format","webkit","2026-09-26","passed","2026-09-26","Register Tests","register.spec.ts","",""
"","1319","SEA-002 - There should NOT be any item listed if user search for a non-existing product","webkit","2026-09-26","passed","2026-09-26","Search Tests","search.spec.ts","",""
"","599","LG-002 - User should not be able to login with empty password","chromium","2026-09-26","passed","2026-09-26","Login Tests","login.spec.ts","",""
"","822","REG-006 - User should not be able to register successfully with an existing account","webkit","2026-09-26","passed","2026-09-26","Register Tests","register.spec.ts","",""
"","1218","REG-004 - User should not be able to register successfully when mobileNumber is missing","firefox","2026-09-26","passed","2026-09-26","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","831","LG-002 - User should not be able to login with empty password","firefox","2026-09-26","passed","2026-09-26","Login Tests","login.spec.ts","",""
"","647","LG-005 - User should not be able to login with invalid password","chromium","2026-09-26","passed","2026-09-26","Login Tests","login.spec.ts","",""
"","1204","REG-004 - User should not be able to register successfully when city is missing","firefox","2026-09-26","passed","2026-09-26","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1017","REG-004 - User should not be able to register successfully when firstName is missing","firefox","2026-09-26","passed","2026-09-26","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","701","REG-002 - User should not be able to register successfully with an empty Name","webkit","2026-09-26","passed","2026-09-26","Register Tests","register.spec.ts","",""
"","1157","SEA-004 - User should be able to search for an item using pasted words","firefox","2026-09-26","passed","2026-09-26","Search Tests","search.spec.ts","",""
"","1410","REG-004 - User should not be able to register successfully when lastName is missing","firefox","2026-09-26","passed","2026-09-26","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","2018","REG-001 - User should be able to sign up for a new account successfully","firefox","2026-09-26","passed","2026-09-26","Register Tests","register.spec.ts","",""
"","1031","REG-002 - User should not be able to register successfully with an empty Name","firefox","2026-09-26","passed","2026-09-26","Register Tests","register.spec.ts","",""
"","646","LG-003 - User should not be able to login with empty username","webkit","2026-09-26","passed","2026-09-26","Login Tests","login.spec.ts","",""
"","808","REG-003 - User should not be able to register successfully with an empty Email Address","webkit","2026-09-26","passed","2026-09-26","Register Tests","register.spec.ts","",""
"","616","REG-004 - User should not be able to register successfully when firstName is missing","chromium","2026-09-26","passed","2026-09-26","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","817","REG-006 - User should not be able to register successfully with an existing account","firefox","2026-09-26","passed","2026-09-26","Register Tests","register.spec.ts","",""
"","859","REG-003 - User should not be able to register successfully with an empty Email Address","firefox","2026-09-26","passed","2026-09-26","Register Tests","register.spec.ts","",""
"","1228","REG-004 - User should not be able to register successfully when mobileNumber is missing","webkit","2026-09-26","passed","2026-09-26","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","2271","LG-001 - User should login successfully with valid credentials","firefox","2026-09-26","passed","2026-09-26","Login Tests","login.spec.ts","",""
"","1805","REG-001 - User should be able to sign up for a new account successfully","chromium","2026-09-26","passed","2026-09-26","Register Tests","register.spec.ts","",""
"","2083","LG-001 - User should login successfully with valid credentials","webkit","2026-09-26","passed","2026-09-26","Login Tests","login.spec.ts","",""
"","809","REG-005 - User should not be able to register successfully with an invalid Email Address format","firefox","2026-09-26","passed","2026-09-26","Register Tests","register.spec.ts","",""
"","1238","REG-004 - User should not be able to register successfully when state is missing","firefox","2026-09-26","passed","2026-09-26","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1305","REG-004 - User should not be able to register successfully when zipcode is missing","firefox","2026-09-26","passed","2026-09-26","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","860","REG-006 - User should not be able to register successfully with an existing account","chromium","2026-09-26","passed","2026-09-26","Register Tests","register.spec.ts","",""
"","1277","REG-004 - User should not be able to register successfully when address is missing","firefox","2026-09-26","passed","2026-09-26","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1419","SEA-003 - User should be able to search for a product using keywords","webkit","2026-09-26","passed","2026-09-26","Search Tests","search.spec.ts","",""
"","3982","REG-001 - User should be able to sign up for a new account successfully","webkit","2026-09-26","passed","2026-09-26","Register Tests","register.spec.ts","",""
"","477","LG-006 - User should not be able to log in with credentials that have not been registered","chromium","2026-09-26","passed","2026-09-26","Login Tests","login.spec.ts","",""
"","522","REG-003 - User should not be able to register successfully with an empty Email Address","chromium","2026-09-26","passed","2026-09-26","Register Tests","register.spec.ts","",""
"","804","REG-004 - User should not be able to register successfully when password is missing","chromium","2026-09-26","passed","2026-09-26","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","367","REG-002 - User should not be able to register successfully with an empty Name","chromium","2026-09-26","passed","2026-09-26","Register Tests","register.spec.ts","",""
"","899","REG-004 - User should not be able to register successfully when mobileNumber is missing","chromium","2026-09-26","passed","2026-09-26","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1830","REG-004 - User should not be able to register successfully when city is missing","webkit","2026-09-26","passed","2026-09-26","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","2199","REG-004 - User should not be able to register successfully when firstName is missing","webkit","2026-09-26","passed","2026-09-26","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1743","REG-004 - User should not be able to register successfully when lastName is missing","webkit","2026-09-26","passed","2026-09-26","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","855","REG-004 - User should not be able to register successfully when address is missing","chromium","2026-09-26","passed","2026-09-26","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1098","SEA-003 - User should be able to search for a product using keywords","chromium","2026-09-26","passed","2026-09-26","Search Tests","search.spec.ts","",""
"","1256","SEA-001 - User should be able to search for an existing product","firefox","2026-09-26","passed","2026-09-26","Search Tests","search.spec.ts","",""
"","671","REG-004 - User should not be able to register successfully when city is missing","chromium","2026-09-26","passed","2026-09-26","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
