"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2417","REG-004 - User should not be able to register successfully when address is missing","webkit","2026-09-10","passed","2026-09-10","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","729","LG-006 - User should not be able to log in with credentials that have not been registered","chromium","2026-09-10","passed","2026-09-10","Login Tests","login.spec.ts","",""
"","813","SEA-002 - There should NOT be any item listed if user search for a non-existing product","chromium","2026-09-10","passed","2026-09-10","Search Tests","search.spec.ts","",""
"","610","LG-002 - User should not be able to login with empty password","chromium","2026-09-10","passed","2026-09-10","Login Tests","login.spec.ts","",""
"","885","REG-004 - User should not be able to register successfully when mobileNumber is missing","chromium","2026-09-10","passed","2026-09-10","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","836","SEA-003 - User should be able to search for a product using keywords","chromium","2026-09-10","passed","2026-09-10","Search Tests","search.spec.ts","",""
"","1083","LG-003 - User should not be able to login with empty username","firefox","2026-09-10","passed","2026-09-10","Login Tests","login.spec.ts","",""
"","891","SEA-001 - User should be able to search for an existing product","chromium","2026-09-10","passed","2026-09-10","Search Tests","search.spec.ts","",""
"","320","REG-005 - User should not be able to register successfully with an invalid Email Address format","chromium","2026-09-10","passed","2026-09-10","Register Tests","register.spec.ts","",""
"","810","REG-003 - User should not be able to register successfully with an empty Email Address","firefox","2026-09-10","passed","2026-09-10","Register Tests","register.spec.ts","",""
"","2291","SEA-004 - User should be able to search for an item using pasted words","chromium","2026-09-10","passed","2026-09-10","Search Tests","search.spec.ts","",""
"","2369","REG-001 - User should be able to sign up for a new account successfully","firefox","2026-09-10","passed","2026-09-10","Register Tests","register.spec.ts","",""
"","1248","REG-004 - User should not be able to register successfully when zipcode is missing","firefox","2026-09-10","passed","2026-09-10","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1293","REG-004 - User should not be able to register successfully when address is missing","firefox","2026-09-10","passed","2026-09-10","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","622","REG-004 - User should not be able to register successfully when address is missing","chromium","2026-09-10","passed","2026-09-10","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1032","LG-005 - User should not be able to login with invalid password","firefox","2026-09-10","passed","2026-09-10","Login Tests","login.spec.ts","",""
"","622","REG-004 - User should not be able to register successfully when firstName is missing","chromium","2026-09-10","passed","2026-09-10","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","927","LG-002 - User should not be able to login with empty password","firefox","2026-09-10","passed","2026-09-10","Login Tests","login.spec.ts","",""
"","1951","REG-004 - User should not be able to register successfully when lastName is missing","webkit","2026-09-10","passed","2026-09-10","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1526","REG-001 - User should be able to sign up for a new account successfully","chromium","2026-09-10","passed","2026-09-10","Register Tests","register.spec.ts","",""
"","1398","REG-004 - User should not be able to register successfully when zipcode is missing","webkit","2026-09-10","passed","2026-09-10","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","614","LG-003 - User should not be able to login with empty username","chromium","2026-09-10","passed","2026-09-10","Login Tests","login.spec.ts","",""
"","656","REG-004 - User should not be able to register successfully when lastName is missing","chromium","2026-09-10","passed","2026-09-10","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1221","REG-004 - User should not be able to register successfully when state is missing","firefox","2026-09-10","passed","2026-09-10","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","730","REG-006 - User should not be able to register successfully with an existing account","chromium","2026-09-10","passed","2026-09-10","Register Tests","register.spec.ts","",""
"","830","LG-005 - User should not be able to login with invalid password","chromium","2026-09-10","passed","2026-09-10","Login Tests","login.spec.ts","",""
"","1964","REG-004 - User should not be able to register successfully when mobileNumber is missing","webkit","2026-09-10","passed","2026-09-10","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1223","LG-004 - User should not be able to login with invalid username","firefox","2026-09-10","passed","2026-09-10","Login Tests","login.spec.ts","",""
"","809","LG-004 - User should not be able to login with invalid username","webkit","2026-09-10","passed","2026-09-10","Login Tests","login.spec.ts","",""
"","836","LG-004 - User should not be able to login with invalid username","chromium","2026-09-10","passed","2026-09-10","Login Tests","login.spec.ts","",""
"","1649","REG-004 - User should not be able to register successfully when password is missing","webkit","2026-09-10","passed","2026-09-10","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1639","REG-004 - User should not be able to register successfully when state is missing","webkit","2026-09-10","passed","2026-09-10","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
