"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1119","REG-004 - User should not be able to register successfully when address is missing","firefox","2026-09-16","passed","2026-09-16","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1212","LG-005 - User should not be able to login with invalid password","webkit","2026-09-16","passed","2026-09-16","Login Tests","login.spec.ts","",""
"","872","LG-006 - User should not be able to log in with credentials that have not been registered","webkit","2026-09-16","passed","2026-09-16","Login Tests","login.spec.ts","",""
"","898","REG-006 - User should not be able to register successfully with an existing account","webkit","2026-09-16","passed","2026-09-16","Register Tests","register.spec.ts","",""
"","912","REG-002 - User should not be able to register successfully with an empty Name","webkit","2026-09-16","passed","2026-09-16","Register Tests","register.spec.ts","",""
"","1307","REG-004 - User should not be able to register successfully when password is missing","chromium","2026-09-16","passed","2026-09-16","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","3485","REG-001 - User should be able to sign up for a new account successfully","webkit","2026-09-16","passed","2026-09-16","Register Tests","register.spec.ts","",""
"","1537","REG-004 - User should not be able to register successfully when city is missing","firefox","2026-09-16","passed","2026-09-16","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1458","REG-004 - User should not be able to register successfully when password is missing","webkit","2026-09-16","passed","2026-09-16","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","903","REG-003 - User should not be able to register successfully with an empty Email Address","firefox","2026-09-16","passed","2026-09-16","Register Tests","register.spec.ts","",""
"","1334","SEA-003 - User should be able to search for a product using keywords","webkit","2026-09-16","passed","2026-09-16","Search Tests","search.spec.ts","",""
"","1156","REG-004 - User should not be able to register successfully when firstName is missing","chromium","2026-09-16","passed","2026-09-16","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1770","REG-004 - User should not be able to register successfully when state is missing","webkit","2026-09-16","passed","2026-09-16","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","867","REG-003 - User should not be able to register successfully with an empty Email Address","webkit","2026-09-16","passed","2026-09-16","Register Tests","register.spec.ts","",""
"","1541","REG-004 - User should not be able to register successfully when mobileNumber is missing","webkit","2026-09-16","passed","2026-09-16","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1125","REG-004 - User should not be able to register successfully when state is missing","firefox","2026-09-16","passed","2026-09-16","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1633","REG-004 - User should not be able to register successfully when firstName is missing","webkit","2026-09-16","passed","2026-09-16","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","870","REG-006 - User should not be able to register successfully with an existing account","firefox","2026-09-16","passed","2026-09-16","Register Tests","register.spec.ts","",""
"","647","LG-002 - User should not be able to login with empty password","chromium","2026-09-16","passed","2026-09-16","Login Tests","login.spec.ts","",""
"","720","REG-004 - User should not be able to register successfully when state is missing","chromium","2026-09-16","passed","2026-09-16","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1301","SEA-002 - There should NOT be any item listed if user search for a non-existing product","webkit","2026-09-16","passed","2026-09-16","Search Tests","search.spec.ts","",""
"","1369","REG-004 - User should not be able to register successfully when address is missing","webkit","2026-09-16","passed","2026-09-16","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1303","REG-004 - User should not be able to register successfully when zipcode is missing","webkit","2026-09-16","passed","2026-09-16","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","981","SEA-001 - User should be able to search for an existing product","chromium","2026-09-16","passed","2026-09-16","Search Tests","search.spec.ts","",""
"","675","LG-002 - User should not be able to login with empty password","firefox","2026-09-16","passed","2026-09-16","Login Tests","login.spec.ts","",""
"","3524","LG-001 - User should login successfully with valid credentials","webkit","2026-09-16","passed","2026-09-16","Login Tests","login.spec.ts","",""
"","608","REG-005 - User should not be able to register successfully with an invalid Email Address format","chromium","2026-09-16","passed","2026-09-16","Register Tests","register.spec.ts","",""
"","707","REG-004 - User should not be able to register successfully when city is missing","chromium","2026-09-16","passed","2026-09-16","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","929","LG-003 - User should not be able to login with empty username","firefox","2026-09-16","passed","2026-09-16","Login Tests","login.spec.ts","",""
"","873","LG-006 - User should not be able to log in with credentials that have not been registered","chromium","2026-09-16","passed","2026-09-16","Login Tests","login.spec.ts","",""
"","419","REG-003 - User should not be able to register successfully with an empty Email Address","chromium","2026-09-16","passed","2026-09-16","Register Tests","register.spec.ts","",""
"","1184","SEA-002 - There should NOT be any item listed if user search for a non-existing product","firefox","2026-09-16","passed","2026-09-16","Search Tests","search.spec.ts","",""
"","1401","REG-004 - User should not be able to register successfully when zipcode is missing","firefox","2026-09-16","passed","2026-09-16","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","704","SEA-003 - User should be able to search for a product using keywords","chromium","2026-09-16","passed","2026-09-16","Search Tests","search.spec.ts","",""
"","979","SEA-001 - User should be able to search for an existing product","firefox","2026-09-16","passed","2026-09-16","Search Tests","search.spec.ts","",""
"","2218","REG-004 - User should not be able to register successfully when lastName is missing","webkit","2026-09-16","passed","2026-09-16","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1260","SEA-003 - User should be able to search for a product using keywords","firefox","2026-09-16","passed","2026-09-16","Search Tests","search.spec.ts","",""
"","1308","REG-004 - User should not be able to register successfully when mobileNumber is missing","firefox","2026-09-16","passed","2026-09-16","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","917","SEA-002 - There should NOT be any item listed if user search for a non-existing product","chromium","2026-09-16","passed","2026-09-16","Search Tests","search.spec.ts","",""
