"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","676","SEA-001 - User should be able to search for an existing product","chromium","2026-09-15","passed","2026-09-15","Search Tests","search.spec.ts","",""
"","691","REG-004 - User should not be able to register successfully when mobileNumber is missing","chromium","2026-09-15","passed","2026-09-15","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","484","REG-002 - User should not be able to register successfully with an empty Name","chromium","2026-09-15","passed","2026-09-15","Register Tests","register.spec.ts","",""
"","919","LG-005 - User should not be able to login with invalid password","firefox","2026-09-15","passed","2026-09-15","Login Tests","login.spec.ts","",""
"","656","REG-004 - User should not be able to register successfully when address is missing","chromium","2026-09-15","passed","2026-09-15","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","669","LG-002 - User should not be able to login with empty password","webkit","2026-09-15","passed","2026-09-15","Login Tests","login.spec.ts","",""
"","1065","SEA-002 - There should NOT be any item listed if user search for a non-existing product","firefox","2026-09-15","passed","2026-09-15","Search Tests","search.spec.ts","",""
"","654","REG-005 - User should not be able to register successfully with an invalid Email Address format","webkit","2026-09-15","passed","2026-09-15","Register Tests","register.spec.ts","",""
"","6168","LG-001 - User should login successfully with valid credentials","webkit","2026-09-15","passed","2026-09-15","Login Tests","login.spec.ts","",""
"","1091","REG-004 - User should not be able to register successfully when zipcode is missing","firefox","2026-09-15","passed","2026-09-15","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","654","LG-005 - User should not be able to login with invalid password","chromium","2026-09-15","passed","2026-09-15","Login Tests","login.spec.ts","",""
"","1220","REG-004 - User should not be able to register successfully when city is missing","firefox","2026-09-15","passed","2026-09-15","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","529","LG-006 - User should not be able to log in with credentials that have not been registered","chromium","2026-09-15","passed","2026-09-15","Login Tests","login.spec.ts","",""
"","673","SEA-003 - User should be able to search for a product using keywords","chromium","2026-09-15","passed","2026-09-15","Search Tests","search.spec.ts","",""
"","371","REG-005 - User should not be able to register successfully with an invalid Email Address format","chromium","2026-09-15","passed","2026-09-15","Register Tests","register.spec.ts","",""
"","1260","REG-004 - User should not be able to register successfully when firstName is missing","firefox","2026-09-15","passed","2026-09-15","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","533","LG-002 - User should not be able to login with empty password","chromium","2026-09-15","passed","2026-09-15","Login Tests","login.spec.ts","",""
"","1459","SEA-002 - There should NOT be any item listed if user search for a non-existing product","webkit","2026-09-15","passed","2026-09-15","Search Tests","search.spec.ts","",""
"","470","REG-006 - User should not be able to register successfully with an existing account","chromium","2026-09-15","passed","2026-09-15","Register Tests","register.spec.ts","",""
"","1386","REG-001 - User should be able to sign up for a new account successfully","chromium","2026-09-15","passed","2026-09-15","Register Tests","register.spec.ts","",""
"","1265","REG-004 - User should not be able to register successfully when city is missing","webkit","2026-09-15","passed","2026-09-15","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1214","REG-004 - User should not be able to register successfully when password is missing","firefox","2026-09-15","passed","2026-09-15","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","665","SEA-002 - There should NOT be any item listed if user search for a non-existing product","chromium","2026-09-15","passed","2026-09-15","Search Tests","search.spec.ts","",""
"","789","LG-006 - User should not be able to log in with credentials that have not been registered","firefox","2026-09-15","passed","2026-09-15","Login Tests","login.spec.ts","",""
"","1164","REG-004 - User should not be able to register successfully when mobileNumber is missing","webkit","2026-09-15","passed","2026-09-15","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1513","SEA-003 - User should be able to search for a product using keywords","webkit","2026-09-15","passed","2026-09-15","Search Tests","search.spec.ts","",""
"","1967","REG-004 - User should not be able to register successfully when firstName is missing","webkit","2026-09-15","passed","2026-09-15","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","643","REG-004 - User should not be able to register successfully when firstName is missing","chromium","2026-09-15","passed","2026-09-15","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1689","REG-004 - User should not be able to register successfully when lastName is missing","webkit","2026-09-15","passed","2026-09-15","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","634","REG-004 - User should not be able to register successfully when password is missing","chromium","2026-09-15","passed","2026-09-15","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1930","REG-004 - User should not be able to register successfully when address is missing","webkit","2026-09-15","passed","2026-09-15","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1019","SEA-004 - User should be able to search for an item using pasted words","firefox","2026-09-15","passed","2026-09-15","Search Tests","search.spec.ts","",""
"","793","REG-005 - User should not be able to register successfully with an invalid Email Address format","firefox","2026-09-15","passed","2026-09-15","Register Tests","register.spec.ts","",""
"","646","REG-004 - User should not be able to register successfully when lastName is missing","chromium","2026-09-15","passed","2026-09-15","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","712","REG-002 - User should not be able to register successfully with an empty Name","firefox","2026-09-15","passed","2026-09-15","Register Tests","register.spec.ts","",""
"","767","REG-004 - User should not be able to register successfully when city is missing","chromium","2026-09-15","passed","2026-09-15","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1211","SEA-003 - User should be able to search for a product using keywords","firefox","2026-09-15","passed","2026-09-15","Search Tests","search.spec.ts","",""
"","865","REG-004 - User should not be able to register successfully when zipcode is missing","chromium","2026-09-15","passed","2026-09-15","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","665","LG-004 - User should not be able to login with invalid username","chromium","2026-09-15","passed","2026-09-15","Login Tests","login.spec.ts","",""
"","948","LG-004 - User should not be able to login with invalid username","firefox","2026-09-15","passed","2026-09-15","Login Tests","login.spec.ts","",""
"","2174","LG-001 - User should login successfully with valid credentials","firefox","2026-09-15","passed","2026-09-15","Login Tests","login.spec.ts","",""
"","3995","REG-001 - User should be able to sign up for a new account successfully","webkit","2026-09-15","passed","2026-09-15","Register Tests","register.spec.ts","",""
"","701","LG-003 - User should not be able to login with empty username","webkit","2026-09-15","passed","2026-09-15","Login Tests","login.spec.ts","",""
"","766","LG-003 - User should not be able to login with empty username","firefox","2026-09-15","passed","2026-09-15","Login Tests","login.spec.ts","",""
"","829","LG-006 - User should not be able to log in with credentials that have not been registered","webkit","2026-09-15","passed","2026-09-15","Login Tests","login.spec.ts","",""
